{'loss': 1.8082, 'learning_rate': 2.9999999999999997e-06, 'epoch': 0.0, 'steps': 1}
{'loss': 0.4295, 'learning_rate': 0.00027, 'epoch': 0.27, 'steps': 131}
{'loss': 0.4359, 'learning_rate': 0.000269, 'epoch': 0.27, 'steps': 132}
{'loss': 0.414, 'learning_rate': 0.00026799999999999995, 'epoch': 0.27, 'steps': 133}
{'loss': 0.4336, 'learning_rate': 0.000267, 'epoch': 0.27, 'steps': 134}
{'loss': 0.4078, 'learning_rate': 0.000266, 'epoch': 0.27, 'steps': 135}
{'loss': 0.4043, 'learning_rate': 0.000265, 'epoch': 0.28, 'steps': 136}
{'loss': 0.4039, 'learning_rate': 0.00026399999999999997, 'epoch': 0.28, 'steps': 137}
{'loss': 0.385, 'learning_rate': 0.000263, 'epoch': 0.28, 'steps': 138}
{'loss': 0.3766, 'learning_rate': 0.00026199999999999997, 'epoch': 0.28, 'steps': 139}
{'loss': 0.3842, 'learning_rate': 0.000261, 'epoch': 0.28, 'steps': 140}
{'loss': 0.3856, 'learning_rate': 0.00026, 'epoch': 0.29, 'steps': 141}
{'loss': 0.3827, 'learning_rate': 0.00025899999999999995, 'epoch': 0.29, 'steps': 142}
{'loss': 0.3465, 'learning_rate': 0.000258, 'epoch': 0.29, 'steps': 143}
{'loss': 0.3464, 'learning_rate': 0.00025699999999999996, 'epoch': 0.29, 'steps': 144}
{'loss': 0.341, 'learning_rate': 0.000256, 'epoch': 0.3, 'steps': 145}
{'loss': 0.3372, 'learning_rate': 0.00025499999999999996, 'epoch': 0.3, 'steps': 146}
{'loss': 0.3217, 'learning_rate': 0.000254, 'epoch': 0.3, 'steps': 147}
{'loss': 0.3074, 'learning_rate': 0.00025299999999999997, 'epoch': 0.3, 'steps': 148}
{'loss': 0.3064, 'learning_rate': 0.00025199999999999995, 'epoch': 0.3, 'steps': 149}
{'loss': 0.3673, 'learning_rate': 0.000251, 'epoch': 0.31, 'steps': 150}
{'loss': 0.687, 'learning_rate': 0.00025, 'epoch': 0.31, 'steps': 151}
{'loss': 0.6679, 'learning_rate': 0.000249, 'epoch': 0.31, 'steps': 152}
{'loss': 0.6336, 'learning_rate': 0.00024799999999999996, 'epoch': 0.31, 'steps': 153}
{'loss': 0.6329, 'learning_rate': 0.000247, 'epoch': 0.31, 'steps': 154}
{'loss': 0.6075, 'learning_rate': 0.00024599999999999996, 'epoch': 0.32, 'steps': 155}
{'loss': 0.5724, 'learning_rate': 0.000245, 'epoch': 0.32, 'steps': 156}
{'loss': 0.5719, 'learning_rate': 0.000244, 'epoch': 0.32, 'steps': 157}
{'loss': 0.5507, 'learning_rate': 0.000243, 'epoch': 0.32, 'steps': 158}
{'loss': 0.5456, 'learning_rate': 0.00024199999999999997, 'epoch': 0.32, 'steps': 159}
{'loss': 0.5504, 'learning_rate': 0.00024099999999999998, 'epoch': 0.33, 'steps': 160}
{'loss': 0.5285, 'learning_rate': 0.00023999999999999998, 'epoch': 0.33, 'steps': 161}
{'loss': 0.5455, 'learning_rate': 0.00023899999999999998, 'epoch': 0.33, 'steps': 162}
{'loss': 0.5137, 'learning_rate': 0.00023799999999999998, 'epoch': 0.33, 'steps': 163}
{'loss': 0.5087, 'learning_rate': 0.000237, 'epoch': 0.33, 'steps': 164}
{'loss': 0.5175, 'learning_rate': 0.00023599999999999996, 'epoch': 0.34, 'steps': 165}
{'loss': 0.5235, 'learning_rate': 0.00023499999999999997, 'epoch': 0.34, 'steps': 166}
{'loss': 0.5001, 'learning_rate': 0.000234, 'epoch': 0.34, 'steps': 167}
{'loss': 0.4861, 'learning_rate': 0.00023299999999999997, 'epoch': 0.34, 'steps': 168}
{'loss': 0.4988, 'learning_rate': 0.00023199999999999997, 'epoch': 0.34, 'steps': 169}
{'loss': 0.4888, 'learning_rate': 0.00023099999999999998, 'epoch': 0.35, 'steps': 170}
{'loss': 0.474, 'learning_rate': 0.00023, 'epoch': 0.35, 'steps': 171}
{'loss': 0.4841, 'learning_rate': 0.00022899999999999998, 'epoch': 0.35, 'steps': 172}
{'loss': 0.473, 'learning_rate': 0.00022799999999999999, 'epoch': 0.35, 'steps': 173}
{'loss': 0.4526, 'learning_rate': 0.000227, 'epoch': 0.35, 'steps': 174}
{'loss': 0.4437, 'learning_rate': 0.00022599999999999996, 'epoch': 0.36, 'steps': 175}
{'loss': 0.4504, 'learning_rate': 0.000225, 'epoch': 0.36, 'steps': 176}
{'loss': 0.463, 'learning_rate': 0.000224, 'epoch': 0.36, 'steps': 177}
{'loss': 0.435, 'learning_rate': 0.00022299999999999997, 'epoch': 0.36, 'steps': 178}
{'loss': 0.4321, 'learning_rate': 0.00022199999999999998, 'epoch': 0.36, 'steps': 179}
{'loss': 0.4367, 'learning_rate': 0.00022099999999999998, 'epoch': 0.37, 'steps': 180}
{'loss': 0.4266, 'learning_rate': 0.00021999999999999995, 'epoch': 0.37, 'steps': 181}
{'loss': 0.4084, 'learning_rate': 0.00021899999999999998, 'epoch': 0.37, 'steps': 182}
{'loss': 0.4067, 'learning_rate': 0.00021799999999999999, 'epoch': 0.37, 'steps': 183}
{'loss': 0.4002, 'learning_rate': 0.000217, 'epoch': 0.37, 'steps': 184}
{'loss': 0.3886, 'learning_rate': 0.00021599999999999996, 'epoch': 0.38, 'steps': 185}
{'loss': 0.392, 'learning_rate': 0.000215, 'epoch': 0.38, 'steps': 186}
{'loss': 0.3678, 'learning_rate': 0.000214, 'epoch': 0.38, 'steps': 187}
{'loss': 0.3782, 'learning_rate': 0.00021299999999999997, 'epoch': 0.38, 'steps': 188}
{'loss': 0.3629, 'learning_rate': 0.00021199999999999998, 'epoch': 0.38, 'steps': 189}
{'loss': 0.3538, 'learning_rate': 0.00021099999999999998, 'epoch': 0.39, 'steps': 190}
{'loss': 0.3611, 'learning_rate': 0.00020999999999999998, 'epoch': 0.39, 'steps': 191}
{'loss': 0.339, 'learning_rate': 0.00020899999999999998, 'epoch': 0.39, 'steps': 192}
{'loss': 0.3434, 'learning_rate': 0.000208, 'epoch': 0.39, 'steps': 193}
{'loss': 0.3371, 'learning_rate': 0.00020699999999999996, 'epoch': 0.39, 'steps': 194}
{'loss': 0.3256, 'learning_rate': 0.00020599999999999997, 'epoch': 0.4, 'steps': 195}
{'loss': 0.3257, 'learning_rate': 0.000205, 'epoch': 0.4, 'steps': 196}
{'loss': 0.3269, 'learning_rate': 0.000204, 'epoch': 0.4, 'steps': 197}
{'loss': 0.3107, 'learning_rate': 0.00020299999999999997, 'epoch': 0.4, 'steps': 198}
{'loss': 0.2938, 'learning_rate': 0.00020199999999999998, 'epoch': 0.41, 'steps': 199}
{'loss': 0.3553, 'learning_rate': 0.000201, 'epoch': 0.41, 'steps': 200}
{'loss': 0.6523, 'learning_rate': 0.00019999999999999998, 'epoch': 0.41, 'steps': 201}
{'loss': 0.6327, 'learning_rate': 0.00019899999999999999, 'epoch': 0.41, 'steps': 202}
{'loss': 0.6074, 'learning_rate': 0.000198, 'epoch': 0.41, 'steps': 203}
{'loss': 0.5781, 'learning_rate': 0.00019699999999999996, 'epoch': 0.42, 'steps': 204}
{'loss': 0.5714, 'learning_rate': 0.00019599999999999997, 'epoch': 0.42, 'steps': 205}
{'loss': 0.5457, 'learning_rate': 0.000195, 'epoch': 0.42, 'steps': 206}
{'loss': 0.5527, 'learning_rate': 0.00019399999999999997, 'epoch': 0.42, 'steps': 207}
{'loss': 0.559, 'learning_rate': 0.00019299999999999997, 'epoch': 0.42, 'steps': 208}
{'loss': 0.5305, 'learning_rate': 0.00019199999999999998, 'epoch': 0.43, 'steps': 209}
{'loss': 0.514, 'learning_rate': 0.000191, 'epoch': 0.43, 'steps': 210}
{'loss': 0.5317, 'learning_rate': 0.00018999999999999998, 'epoch': 0.43, 'steps': 211}
{'loss': 0.5202, 'learning_rate': 0.00018899999999999999, 'epoch': 0.43, 'steps': 212}
{'loss': 0.5162, 'learning_rate': 0.000188, 'epoch': 0.43, 'steps': 213}
{'loss': 0.4964, 'learning_rate': 0.00018699999999999996, 'epoch': 0.44, 'steps': 214}
{'loss': 0.498, 'learning_rate': 0.000186, 'epoch': 0.44, 'steps': 215}
{'loss': 0.4976, 'learning_rate': 0.000185, 'epoch': 0.44, 'steps': 216}
{'loss': 0.4906, 'learning_rate': 0.00018399999999999997, 'epoch': 0.44, 'steps': 217}
{'loss': 0.4774, 'learning_rate': 0.00018299999999999998, 'epoch': 0.44, 'steps': 218}
{'loss': 0.4622, 'learning_rate': 0.00018199999999999998, 'epoch': 0.45, 'steps': 219}
{'loss': 0.4813, 'learning_rate': 0.000181, 'epoch': 0.45, 'steps': 220}
{'loss': 0.48, 'learning_rate': 0.00017999999999999998, 'epoch': 0.45, 'steps': 221}
{'loss': 0.4536, 'learning_rate': 0.000179, 'epoch': 0.45, 'steps': 222}
{'loss': 0.4527, 'learning_rate': 0.000178, 'epoch': 0.45, 'steps': 223}
{'loss': 0.4544, 'learning_rate': 0.00017699999999999997, 'epoch': 0.46, 'steps': 224}
{'loss': 0.4541, 'learning_rate': 0.000176, 'epoch': 0.46, 'steps': 225}
{'loss': 0.4306, 'learning_rate': 0.000175, 'epoch': 0.46, 'steps': 226}
{'loss': 0.4501, 'learning_rate': 0.00017399999999999997, 'epoch': 0.46, 'steps': 227}
{'loss': 0.4127, 'learning_rate': 0.00017299999999999998, 'epoch': 0.46, 'steps': 228}
{'loss': 0.433, 'learning_rate': 0.000172, 'epoch': 0.47, 'steps': 229}
{'loss': 0.4265, 'learning_rate': 0.00017099999999999998, 'epoch': 0.47, 'steps': 230}
{'loss': 0.4066, 'learning_rate': 0.00016999999999999999, 'epoch': 0.47, 'steps': 231}
{'loss': 0.3896, 'learning_rate': 0.000169, 'epoch': 0.47, 'steps': 232}
{'loss': 0.3914, 'learning_rate': 0.000168, 'epoch': 0.47, 'steps': 233}
{'loss': 0.4067, 'learning_rate': 0.00016699999999999997, 'epoch': 0.48, 'steps': 234}
{'loss': 0.3837, 'learning_rate': 0.000166, 'epoch': 0.48, 'steps': 235}
{'loss': 0.3807, 'learning_rate': 0.000165, 'epoch': 0.48, 'steps': 236}
{'loss': 0.3656, 'learning_rate': 0.00016399999999999997, 'epoch': 0.48, 'steps': 237}
{'loss': 0.3753, 'learning_rate': 0.00016299999999999998, 'epoch': 0.48, 'steps': 238}
{'loss': 0.3529, 'learning_rate': 0.000162, 'epoch': 0.49, 'steps': 239}
{'loss': 0.3665, 'learning_rate': 0.00016099999999999998, 'epoch': 0.49, 'steps': 240}
{'loss': 0.3568, 'learning_rate': 0.00015999999999999999, 'epoch': 0.49, 'steps': 241}
{'loss': 0.3355, 'learning_rate': 0.000159, 'epoch': 0.49, 'steps': 242}
{'loss': 0.3317, 'learning_rate': 0.00015799999999999996, 'epoch': 0.49, 'steps': 243}
{'loss': 0.3457, 'learning_rate': 0.000157, 'epoch': 0.5, 'steps': 244}
{'loss': 0.3216, 'learning_rate': 0.000156, 'epoch': 0.5, 'steps': 245}
{'loss': 0.3149, 'learning_rate': 0.000155, 'epoch': 0.5, 'steps': 246}
{'loss': 0.3025, 'learning_rate': 0.00015399999999999998, 'epoch': 0.5, 'steps': 247}
{'loss': 0.298, 'learning_rate': 0.00015299999999999998, 'epoch': 0.5, 'steps': 248}
{'loss': 0.3037, 'learning_rate': 0.000152, 'epoch': 0.51, 'steps': 249}
{'loss': 0.3395, 'learning_rate': 0.00015099999999999998, 'epoch': 0.51, 'steps': 250}
{'loss': 0.6347, 'learning_rate': 0.00015, 'epoch': 0.51, 'steps': 251}
{'loss': 0.6179, 'learning_rate': 0.000149, 'epoch': 0.51, 'steps': 252}
{'loss': 0.6124, 'learning_rate': 0.000148, 'epoch': 0.52, 'steps': 253}
{'loss': 0.5781, 'learning_rate': 0.000147, 'epoch': 0.52, 'steps': 254}
{'loss': 0.5465, 'learning_rate': 0.000146, 'epoch': 0.52, 'steps': 255}
{'loss': 0.5519, 'learning_rate': 0.000145, 'epoch': 0.52, 'steps': 256}
{'loss': 0.541, 'learning_rate': 0.00014399999999999998, 'epoch': 0.52, 'steps': 257}
{'loss': 0.5245, 'learning_rate': 0.00014299999999999998, 'epoch': 0.53, 'steps': 258}
{'loss': 0.5448, 'learning_rate': 0.00014199999999999998, 'epoch': 0.53, 'steps': 259}
{'loss': 0.5214, 'learning_rate': 0.00014099999999999998, 'epoch': 0.53, 'steps': 260}
{'loss': 0.5142, 'learning_rate': 0.00014, 'epoch': 0.53, 'steps': 261}
{'loss': 0.5025, 'learning_rate': 0.000139, 'epoch': 0.53, 'steps': 262}
{'loss': 0.5044, 'learning_rate': 0.000138, 'epoch': 0.54, 'steps': 263}
{'loss': 0.4996, 'learning_rate': 0.000137, 'epoch': 0.54, 'steps': 264}
{'loss': 0.4712, 'learning_rate': 0.00013599999999999997, 'epoch': 0.54, 'steps': 265}
{'loss': 0.4769, 'learning_rate': 0.000135, 'epoch': 0.54, 'steps': 266}
{'loss': 0.4928, 'learning_rate': 0.00013399999999999998, 'epoch': 0.54, 'steps': 267}
{'loss': 0.4667, 'learning_rate': 0.000133, 'epoch': 0.55, 'steps': 268}
{'loss': 0.4573, 'learning_rate': 0.00013199999999999998, 'epoch': 0.55, 'steps': 269}
{'loss': 0.4501, 'learning_rate': 0.00013099999999999999, 'epoch': 0.55, 'steps': 270}
{'loss': 0.4726, 'learning_rate': 0.00013, 'epoch': 0.55, 'steps': 271}
{'loss': 0.45, 'learning_rate': 0.000129, 'epoch': 0.55, 'steps': 272}
{'loss': 0.4642, 'learning_rate': 0.000128, 'epoch': 0.56, 'steps': 273}
{'loss': 0.4441, 'learning_rate': 0.000127, 'epoch': 0.56, 'steps': 274}
{'loss': 0.4262, 'learning_rate': 0.00012599999999999997, 'epoch': 0.56, 'steps': 275}
{'loss': 0.4446, 'learning_rate': 0.000125, 'epoch': 0.56, 'steps': 276}
{'loss': 0.4289, 'learning_rate': 0.00012399999999999998, 'epoch': 0.56, 'steps': 277}
{'loss': 0.4215, 'learning_rate': 0.00012299999999999998, 'epoch': 0.57, 'steps': 278}
{'loss': 0.433, 'learning_rate': 0.000122, 'epoch': 0.57, 'steps': 279}
{'loss': 0.4159, 'learning_rate': 0.00012099999999999999, 'epoch': 0.57, 'steps': 280}
{'loss': 0.4003, 'learning_rate': 0.00011999999999999999, 'epoch': 0.57, 'steps': 281}
{'loss': 0.4045, 'learning_rate': 0.00011899999999999999, 'epoch': 0.57, 'steps': 282}
{'loss': 0.4118, 'learning_rate': 0.00011799999999999998, 'epoch': 0.58, 'steps': 283}
{'loss': 0.3954, 'learning_rate': 0.000117, 'epoch': 0.58, 'steps': 284}
{'loss': 0.3829, 'learning_rate': 0.00011599999999999999, 'epoch': 0.58, 'steps': 285}
{'loss': 0.3738, 'learning_rate': 0.000115, 'epoch': 0.58, 'steps': 286}
{'loss': 0.3769, 'learning_rate': 0.00011399999999999999, 'epoch': 0.58, 'steps': 287}
{'loss': 0.362, 'learning_rate': 0.00011299999999999998, 'epoch': 0.59, 'steps': 288}
{'loss': 0.3619, 'learning_rate': 0.000112, 'epoch': 0.59, 'steps': 289}
{'loss': 0.3473, 'learning_rate': 0.00011099999999999999, 'epoch': 0.59, 'steps': 290}
{'loss': 0.3368, 'learning_rate': 0.00010999999999999998, 'epoch': 0.59, 'steps': 291}
