{'loss': 1.8062, 'learning_rate': 2.9999999999999997e-06, 'epoch': 0.0, 'steps': 1}
{'loss': 0.5225, 'learning_rate': 0.00019199999999999998, 'epoch': 0.43, 'steps': 209}
{'loss': 0.5373, 'learning_rate': 0.000191, 'epoch': 0.43, 'steps': 210}
{'loss': 0.5432, 'learning_rate': 0.00018999999999999998, 'epoch': 0.43, 'steps': 211}
{'loss': 0.5118, 'learning_rate': 0.00018899999999999999, 'epoch': 0.43, 'steps': 212}
{'loss': 0.5172, 'learning_rate': 0.000188, 'epoch': 0.43, 'steps': 213}
{'loss': 0.5077, 'learning_rate': 0.00018699999999999996, 'epoch': 0.44, 'steps': 214}
{'loss': 0.5022, 'learning_rate': 0.000186, 'epoch': 0.44, 'steps': 215}
{'loss': 0.4866, 'learning_rate': 0.000185, 'epoch': 0.44, 'steps': 216}
{'loss': 0.499, 'learning_rate': 0.00018399999999999997, 'epoch': 0.44, 'steps': 217}
{'loss': 0.4704, 'learning_rate': 0.00018299999999999998, 'epoch': 0.44, 'steps': 218}
{'loss': 0.4759, 'learning_rate': 0.00018199999999999998, 'epoch': 0.45, 'steps': 219}
{'loss': 0.4839, 'learning_rate': 0.000181, 'epoch': 0.45, 'steps': 220}
{'loss': 0.4618, 'learning_rate': 0.00017999999999999998, 'epoch': 0.45, 'steps': 221}
{'loss': 0.4621, 'learning_rate': 0.000179, 'epoch': 0.45, 'steps': 222}
{'loss': 0.4503, 'learning_rate': 0.000178, 'epoch': 0.45, 'steps': 223}
{'loss': 0.4497, 'learning_rate': 0.00017699999999999997, 'epoch': 0.46, 'steps': 224}
{'loss': 0.4428, 'learning_rate': 0.000176, 'epoch': 0.46, 'steps': 225}
{'loss': 0.4438, 'learning_rate': 0.000175, 'epoch': 0.46, 'steps': 226}
{'loss': 0.4433, 'learning_rate': 0.00017399999999999997, 'epoch': 0.46, 'steps': 227}
{'loss': 0.4285, 'learning_rate': 0.00017299999999999998, 'epoch': 0.46, 'steps': 228}
{'loss': 0.4269, 'learning_rate': 0.000172, 'epoch': 0.47, 'steps': 229}
{'loss': 0.4191, 'learning_rate': 0.00017099999999999998, 'epoch': 0.47, 'steps': 230}
{'loss': 0.4026, 'learning_rate': 0.00016999999999999999, 'epoch': 0.47, 'steps': 231}
{'loss': 0.3917, 'learning_rate': 0.000169, 'epoch': 0.47, 'steps': 232}
{'loss': 0.3951, 'learning_rate': 0.000168, 'epoch': 0.47, 'steps': 233}
{'loss': 0.3998, 'learning_rate': 0.00016699999999999997, 'epoch': 0.48, 'steps': 234}
{'loss': 0.3758, 'learning_rate': 0.000166, 'epoch': 0.48, 'steps': 235}
{'loss': 0.3855, 'learning_rate': 0.000165, 'epoch': 0.48, 'steps': 236}
{'loss': 0.3634, 'learning_rate': 0.00016399999999999997, 'epoch': 0.48, 'steps': 237}
{'loss': 0.3778, 'learning_rate': 0.00016299999999999998, 'epoch': 0.48, 'steps': 238}
{'loss': 0.3484, 'learning_rate': 0.000162, 'epoch': 0.49, 'steps': 239}
{'loss': 0.3665, 'learning_rate': 0.00016099999999999998, 'epoch': 0.49, 'steps': 240}
{'loss': 0.3562, 'learning_rate': 0.00015999999999999999, 'epoch': 0.49, 'steps': 241}
{'loss': 0.335, 'learning_rate': 0.000159, 'epoch': 0.49, 'steps': 242}
{'loss': 0.328, 'learning_rate': 0.00015799999999999996, 'epoch': 0.49, 'steps': 243}
{'loss': 0.3454, 'learning_rate': 0.000157, 'epoch': 0.5, 'steps': 244}
{'loss': 0.3204, 'learning_rate': 0.000156, 'epoch': 0.5, 'steps': 245}
{'loss': 0.3146, 'learning_rate': 0.000155, 'epoch': 0.5, 'steps': 246}
{'loss': 0.3075, 'learning_rate': 0.00015399999999999998, 'epoch': 0.5, 'steps': 247}
{'loss': 0.3005, 'learning_rate': 0.00015299999999999998, 'epoch': 0.5, 'steps': 248}
{'loss': 0.3049, 'learning_rate': 0.000152, 'epoch': 0.51, 'steps': 249}
{'loss': 0.3388, 'learning_rate': 0.00015099999999999998, 'epoch': 0.51, 'steps': 250}
{'loss': 0.6379, 'learning_rate': 0.00015, 'epoch': 0.51, 'steps': 251}
{'loss': 0.6216, 'learning_rate': 0.000149, 'epoch': 0.51, 'steps': 252}
{'loss': 0.6208, 'learning_rate': 0.000148, 'epoch': 0.52, 'steps': 253}
{'loss': 0.5796, 'learning_rate': 0.000147, 'epoch': 0.52, 'steps': 254}
{'loss': 0.5522, 'learning_rate': 0.000146, 'epoch': 0.52, 'steps': 255}
{'loss': 0.5594, 'learning_rate': 0.000145, 'epoch': 0.52, 'steps': 256}
{'loss': 0.5494, 'learning_rate': 0.00014399999999999998, 'epoch': 0.52, 'steps': 257}
{'loss': 0.5379, 'learning_rate': 0.00014299999999999998, 'epoch': 0.53, 'steps': 258}
{'loss': 0.5404, 'learning_rate': 0.00014199999999999998, 'epoch': 0.53, 'steps': 259}
{'loss': 0.5404, 'learning_rate': 0.00014099999999999998, 'epoch': 0.53, 'steps': 260}
{'loss': 0.5158, 'learning_rate': 0.00014, 'epoch': 0.53, 'steps': 261}
{'loss': 0.5099, 'learning_rate': 0.000139, 'epoch': 0.53, 'steps': 262}
{'loss': 0.5134, 'learning_rate': 0.000138, 'epoch': 0.54, 'steps': 263}
{'loss': 0.4739, 'learning_rate': 0.000137, 'epoch': 0.54, 'steps': 264}
{'loss': 0.4873, 'learning_rate': 0.00013599999999999997, 'epoch': 0.54, 'steps': 265}
{'loss': 0.4703, 'learning_rate': 0.000135, 'epoch': 0.54, 'steps': 266}
{'loss': 0.4862, 'learning_rate': 0.00013399999999999998, 'epoch': 0.54, 'steps': 267}
{'loss': 0.4588, 'learning_rate': 0.000133, 'epoch': 0.55, 'steps': 268}
{'loss': 0.4713, 'learning_rate': 0.00013199999999999998, 'epoch': 0.55, 'steps': 269}
{'loss': 0.4698, 'learning_rate': 0.00013099999999999999, 'epoch': 0.55, 'steps': 270}
{'loss': 0.4513, 'learning_rate': 0.00013, 'epoch': 0.55, 'steps': 271}
{'loss': 0.4757, 'learning_rate': 0.000129, 'epoch': 0.55, 'steps': 272}
{'loss': 0.4491, 'learning_rate': 0.000128, 'epoch': 0.56, 'steps': 273}
{'loss': 0.4368, 'learning_rate': 0.000127, 'epoch': 0.56, 'steps': 274}
{'loss': 0.4438, 'learning_rate': 0.00012599999999999997, 'epoch': 0.56, 'steps': 275}
{'loss': 0.4364, 'learning_rate': 0.000125, 'epoch': 0.56, 'steps': 276}
{'loss': 0.4273, 'learning_rate': 0.00012399999999999998, 'epoch': 0.56, 'steps': 277}
{'loss': 0.4383, 'learning_rate': 0.00012299999999999998, 'epoch': 0.57, 'steps': 278}
{'loss': 0.4198, 'learning_rate': 0.000122, 'epoch': 0.57, 'steps': 279}
{'loss': 0.4077, 'learning_rate': 0.00012099999999999999, 'epoch': 0.57, 'steps': 280}
{'loss': 0.4078, 'learning_rate': 0.00011999999999999999, 'epoch': 0.57, 'steps': 281}
{'loss': 0.4076, 'learning_rate': 0.00011899999999999999, 'epoch': 0.57, 'steps': 282}
{'loss': 0.4136, 'learning_rate': 0.00011799999999999998, 'epoch': 0.58, 'steps': 283}
{'loss': 0.388, 'learning_rate': 0.000117, 'epoch': 0.58, 'steps': 284}
{'loss': 0.3821, 'learning_rate': 0.00011599999999999999, 'epoch': 0.58, 'steps': 285}
{'loss': 0.3754, 'learning_rate': 0.000115, 'epoch': 0.58, 'steps': 286}
{'loss': 0.3784, 'learning_rate': 0.00011399999999999999, 'epoch': 0.58, 'steps': 287}
{'loss': 0.3467, 'learning_rate': 0.00011299999999999998, 'epoch': 0.59, 'steps': 288}
{'loss': 0.3598, 'learning_rate': 0.000112, 'epoch': 0.59, 'steps': 289}
{'loss': 0.3391, 'learning_rate': 0.00011099999999999999, 'epoch': 0.59, 'steps': 290}
{'loss': 0.3363, 'learning_rate': 0.00010999999999999998, 'epoch': 0.59, 'steps': 291}
