{'loss': 1.7993, 'learning_rate': 2.9999999999999997e-06, 'epoch': 0.0, 'steps': 1}
{'loss': 0.7622, 'learning_rate': 0.00017099999999999998, 'epoch': 0.12, 'steps': 58}
{'loss': 0.7417, 'learning_rate': 0.00017399999999999997, 'epoch': 0.12, 'steps': 59}
{'loss': 0.7175, 'learning_rate': 0.00017699999999999997, 'epoch': 0.12, 'steps': 60}
{'loss': 0.7425, 'learning_rate': 0.00017999999999999998, 'epoch': 0.12, 'steps': 61}
{'loss': 0.8084, 'learning_rate': 0.00018299999999999998, 'epoch': 0.13, 'steps': 62}
{'loss': 0.6718, 'learning_rate': 0.000186, 'epoch': 0.13, 'steps': 63}
{'loss': 0.671, 'learning_rate': 0.00018899999999999999, 'epoch': 0.13, 'steps': 64}
{'loss': 0.6373, 'learning_rate': 0.00019199999999999998, 'epoch': 0.13, 'steps': 65}
{'loss': 0.6558, 'learning_rate': 0.000195, 'epoch': 0.13, 'steps': 66}
{'loss': 0.646, 'learning_rate': 0.000198, 'epoch': 0.14, 'steps': 67}
{'loss': 0.6548, 'learning_rate': 0.000201, 'epoch': 0.14, 'steps': 68}
{'loss': 0.6339, 'learning_rate': 0.000204, 'epoch': 0.14, 'steps': 69}
{'loss': 0.587, 'learning_rate': 0.00020699999999999996, 'epoch': 0.14, 'steps': 70}
{'loss': 0.5985, 'learning_rate': 0.00020999999999999998, 'epoch': 0.14, 'steps': 71}
{'loss': 0.5668, 'learning_rate': 0.00021299999999999997, 'epoch': 0.15, 'steps': 72}
{'loss': 0.5789, 'learning_rate': 0.00021599999999999996, 'epoch': 0.15, 'steps': 73}
{'loss': 0.5801, 'learning_rate': 0.00021899999999999998, 'epoch': 0.15, 'steps': 74}
{'loss': 0.5768, 'learning_rate': 0.00022199999999999998, 'epoch': 0.15, 'steps': 75}
{'loss': 0.5559, 'learning_rate': 0.000225, 'epoch': 0.15, 'steps': 76}
{'loss': 0.5501, 'learning_rate': 0.00022799999999999999, 'epoch': 0.16, 'steps': 77}
{'loss': 0.518, 'learning_rate': 0.00023099999999999998, 'epoch': 0.16, 'steps': 78}
{'loss': 0.5279, 'learning_rate': 0.000234, 'epoch': 0.16, 'steps': 79}
{'loss': 0.5174, 'learning_rate': 0.000237, 'epoch': 0.16, 'steps': 80}
{'loss': 0.5163, 'learning_rate': 0.00023999999999999998, 'epoch': 0.16, 'steps': 81}
{'loss': 0.5134, 'learning_rate': 0.000243, 'epoch': 0.17, 'steps': 82}
{'loss': 0.4999, 'learning_rate': 0.00024599999999999996, 'epoch': 0.17, 'steps': 83}
{'loss': 0.4912, 'learning_rate': 0.000249, 'epoch': 0.17, 'steps': 84}
{'loss': 0.4809, 'learning_rate': 0.00025199999999999995, 'epoch': 0.17, 'steps': 85}
{'loss': 0.4635, 'learning_rate': 0.00025499999999999996, 'epoch': 0.18, 'steps': 86}
{'loss': 0.4798, 'learning_rate': 0.000258, 'epoch': 0.18, 'steps': 87}
{'loss': 0.454, 'learning_rate': 0.000261, 'epoch': 0.18, 'steps': 88}
{'loss': 0.4352, 'learning_rate': 0.00026399999999999997, 'epoch': 0.18, 'steps': 89}
{'loss': 0.4407, 'learning_rate': 0.000267, 'epoch': 0.18, 'steps': 90}
{'loss': 0.4176, 'learning_rate': 0.00027, 'epoch': 0.19, 'steps': 91}
{'loss': 0.4187, 'learning_rate': 0.00027299999999999997, 'epoch': 0.19, 'steps': 92}
{'loss': 0.405, 'learning_rate': 0.000276, 'epoch': 0.19, 'steps': 93}
{'loss': 0.4047, 'learning_rate': 0.000279, 'epoch': 0.19, 'steps': 94}
{'loss': 0.3973, 'learning_rate': 0.00028199999999999997, 'epoch': 0.19, 'steps': 95}
{'loss': 0.3845, 'learning_rate': 0.000285, 'epoch': 0.2, 'steps': 96}
{'loss': 0.3621, 'learning_rate': 0.00028799999999999995, 'epoch': 0.2, 'steps': 97}
{'loss': 0.3577, 'learning_rate': 0.00029099999999999997, 'epoch': 0.2, 'steps': 98}
{'loss': 0.3374, 'learning_rate': 0.000294, 'epoch': 0.2, 'steps': 99}
{'loss': 0.4254, 'learning_rate': 0.00029699999999999996, 'epoch': 0.2, 'steps': 100}
{'loss': 0.7508, 'learning_rate': 0.0003, 'epoch': 0.21, 'steps': 101}
{'loss': 0.7403, 'learning_rate': 0.000299, 'epoch': 0.21, 'steps': 102}
{'loss': 0.6989, 'learning_rate': 0.000298, 'epoch': 0.21, 'steps': 103}
{'loss': 0.6619, 'learning_rate': 0.00029699999999999996, 'epoch': 0.21, 'steps': 104}
{'loss': 0.6501, 'learning_rate': 0.000296, 'epoch': 0.21, 'steps': 105}
{'loss': 0.6461, 'learning_rate': 0.00029499999999999996, 'epoch': 0.22, 'steps': 106}
{'loss': 0.6416, 'learning_rate': 0.000294, 'epoch': 0.22, 'steps': 107}
{'loss': 0.6246, 'learning_rate': 0.00029299999999999997, 'epoch': 0.22, 'steps': 108}
{'loss': 0.6051, 'learning_rate': 0.000292, 'epoch': 0.22, 'steps': 109}
{'loss': 0.6037, 'learning_rate': 0.00029099999999999997, 'epoch': 0.22, 'steps': 110}
{'loss': 0.5765, 'learning_rate': 0.00029, 'epoch': 0.23, 'steps': 111}
{'loss': 0.5739, 'learning_rate': 0.000289, 'epoch': 0.23, 'steps': 112}
{'loss': 0.5724, 'learning_rate': 0.00028799999999999995, 'epoch': 0.23, 'steps': 113}
{'loss': 0.5416, 'learning_rate': 0.000287, 'epoch': 0.23, 'steps': 114}
{'loss': 0.5466, 'learning_rate': 0.00028599999999999996, 'epoch': 0.23, 'steps': 115}
{'loss': 0.5302, 'learning_rate': 0.000285, 'epoch': 0.24, 'steps': 116}
{'loss': 0.5233, 'learning_rate': 0.00028399999999999996, 'epoch': 0.24, 'steps': 117}
{'loss': 0.5343, 'learning_rate': 0.000283, 'epoch': 0.24, 'steps': 118}
{'loss': 0.5381, 'learning_rate': 0.00028199999999999997, 'epoch': 0.24, 'steps': 119}
{'loss': 0.5055, 'learning_rate': 0.00028099999999999995, 'epoch': 0.24, 'steps': 120}
{'loss': 0.4952, 'learning_rate': 0.00028, 'epoch': 0.25, 'steps': 121}
{'loss': 0.4697, 'learning_rate': 0.000279, 'epoch': 0.25, 'steps': 122}
{'loss': 0.5016, 'learning_rate': 0.000278, 'epoch': 0.25, 'steps': 123}
{'loss': 0.476, 'learning_rate': 0.00027699999999999996, 'epoch': 0.25, 'steps': 124}
{'loss': 0.4621, 'learning_rate': 0.000276, 'epoch': 0.25, 'steps': 125}
{'loss': 0.4579, 'learning_rate': 0.00027499999999999996, 'epoch': 0.26, 'steps': 126}
{'loss': 0.457, 'learning_rate': 0.000274, 'epoch': 0.26, 'steps': 127}
{'loss': 0.4616, 'learning_rate': 0.00027299999999999997, 'epoch': 0.26, 'steps': 128}
{'loss': 0.4554, 'learning_rate': 0.00027199999999999994, 'epoch': 0.26, 'steps': 129}
{'loss': 0.444, 'learning_rate': 0.000271, 'epoch': 0.26, 'steps': 130}
{'loss': 0.4506, 'learning_rate': 0.00027, 'epoch': 0.27, 'steps': 131}
{'loss': 0.42, 'learning_rate': 0.000269, 'epoch': 0.27, 'steps': 132}
{'loss': 0.423, 'learning_rate': 0.00026799999999999995, 'epoch': 0.27, 'steps': 133}
{'loss': 0.4034, 'learning_rate': 0.000267, 'epoch': 0.27, 'steps': 134}
{'loss': 0.4104, 'learning_rate': 0.000266, 'epoch': 0.27, 'steps': 135}
{'loss': 0.4305, 'learning_rate': 0.000265, 'epoch': 0.28, 'steps': 136}
{'loss': 0.3819, 'learning_rate': 0.00026399999999999997, 'epoch': 0.28, 'steps': 137}
{'loss': 0.3928, 'learning_rate': 0.000263, 'epoch': 0.28, 'steps': 138}
{'loss': 0.3634, 'learning_rate': 0.00026199999999999997, 'epoch': 0.28, 'steps': 139}
{'loss': 0.3752, 'learning_rate': 0.000261, 'epoch': 0.28, 'steps': 140}
{'loss': 0.377, 'learning_rate': 0.00026, 'epoch': 0.29, 'steps': 141}
{'loss': 0.3621, 'learning_rate': 0.00025899999999999995, 'epoch': 0.29, 'steps': 142}
{'loss': 0.3669, 'learning_rate': 0.000258, 'epoch': 0.29, 'steps': 143}
{'loss': 0.3324, 'learning_rate': 0.00025699999999999996, 'epoch': 0.29, 'steps': 144}
{'loss': 0.335, 'learning_rate': 0.000256, 'epoch': 0.3, 'steps': 145}
{'loss': 0.3202, 'learning_rate': 0.00025499999999999996, 'epoch': 0.3, 'steps': 146}
{'loss': 0.3104, 'learning_rate': 0.000254, 'epoch': 0.3, 'steps': 147}
{'loss': 0.3039, 'learning_rate': 0.00025299999999999997, 'epoch': 0.3, 'steps': 148}
{'loss': 0.314, 'learning_rate': 0.00025199999999999995, 'epoch': 0.3, 'steps': 149}
{'loss': 0.3553, 'learning_rate': 0.000251, 'epoch': 0.31, 'steps': 150}
{'loss': 0.721, 'learning_rate': 0.00025, 'epoch': 0.31, 'steps': 151}
{'loss': 0.6915, 'learning_rate': 0.000249, 'epoch': 0.31, 'steps': 152}
{'loss': 0.645, 'learning_rate': 0.00024799999999999996, 'epoch': 0.31, 'steps': 153}
{'loss': 0.6187, 'learning_rate': 0.000247, 'epoch': 0.31, 'steps': 154}
{'loss': 0.5988, 'learning_rate': 0.00024599999999999996, 'epoch': 0.32, 'steps': 155}
{'loss': 0.5938, 'learning_rate': 0.000245, 'epoch': 0.32, 'steps': 156}
{'loss': 0.5744, 'learning_rate': 0.000244, 'epoch': 0.32, 'steps': 157}
{'loss': 0.5692, 'learning_rate': 0.000243, 'epoch': 0.32, 'steps': 158}
{'loss': 0.5617, 'learning_rate': 0.00024199999999999997, 'epoch': 0.32, 'steps': 159}
{'loss': 0.5308, 'learning_rate': 0.00024099999999999998, 'epoch': 0.33, 'steps': 160}
{'loss': 0.5535, 'learning_rate': 0.00023999999999999998, 'epoch': 0.33, 'steps': 161}
{'loss': 0.5405, 'learning_rate': 0.00023899999999999998, 'epoch': 0.33, 'steps': 162}
{'loss': 0.5345, 'learning_rate': 0.00023799999999999998, 'epoch': 0.33, 'steps': 163}
{'loss': 0.5316, 'learning_rate': 0.000237, 'epoch': 0.33, 'steps': 164}
{'loss': 0.5195, 'learning_rate': 0.00023599999999999996, 'epoch': 0.34, 'steps': 165}
{'loss': 0.513, 'learning_rate': 0.00023499999999999997, 'epoch': 0.34, 'steps': 166}
{'loss': 0.502, 'learning_rate': 0.000234, 'epoch': 0.34, 'steps': 167}
{'loss': 0.4965, 'learning_rate': 0.00023299999999999997, 'epoch': 0.34, 'steps': 168}
{'loss': 0.498, 'learning_rate': 0.00023199999999999997, 'epoch': 0.34, 'steps': 169}
{'loss': 0.4825, 'learning_rate': 0.00023099999999999998, 'epoch': 0.35, 'steps': 170}
{'loss': 0.502, 'learning_rate': 0.00023, 'epoch': 0.35, 'steps': 171}
{'loss': 0.465, 'learning_rate': 0.00022899999999999998, 'epoch': 0.35, 'steps': 172}
{'loss': 0.474, 'learning_rate': 0.00022799999999999999, 'epoch': 0.35, 'steps': 173}
{'loss': 0.4596, 'learning_rate': 0.000227, 'epoch': 0.35, 'steps': 174}
{'loss': 0.4516, 'learning_rate': 0.00022599999999999996, 'epoch': 0.36, 'steps': 175}
{'loss': 0.451, 'learning_rate': 0.000225, 'epoch': 0.36, 'steps': 176}
{'loss': 0.4332, 'learning_rate': 0.000224, 'epoch': 0.36, 'steps': 177}
{'loss': 0.433, 'learning_rate': 0.00022299999999999997, 'epoch': 0.36, 'steps': 178}
{'loss': 0.4212, 'learning_rate': 0.00022199999999999998, 'epoch': 0.36, 'steps': 179}
{'loss': 0.4331, 'learning_rate': 0.00022099999999999998, 'epoch': 0.37, 'steps': 180}
{'loss': 0.4105, 'learning_rate': 0.00021999999999999995, 'epoch': 0.37, 'steps': 181}
{'loss': 0.4268, 'learning_rate': 0.00021899999999999998, 'epoch': 0.37, 'steps': 182}
{'loss': 0.4062, 'learning_rate': 0.00021799999999999999, 'epoch': 0.37, 'steps': 183}
{'loss': 0.3958, 'learning_rate': 0.000217, 'epoch': 0.37, 'steps': 184}
{'loss': 0.3878, 'learning_rate': 0.00021599999999999996, 'epoch': 0.38, 'steps': 185}
{'loss': 0.3963, 'learning_rate': 0.000215, 'epoch': 0.38, 'steps': 186}
{'loss': 0.3645, 'learning_rate': 0.000214, 'epoch': 0.38, 'steps': 187}
{'loss': 0.3737, 'learning_rate': 0.00021299999999999997, 'epoch': 0.38, 'steps': 188}
{'loss': 0.3675, 'learning_rate': 0.00021199999999999998, 'epoch': 0.38, 'steps': 189}
{'loss': 0.3633, 'learning_rate': 0.00021099999999999998, 'epoch': 0.39, 'steps': 190}
{'loss': 0.3473, 'learning_rate': 0.00020999999999999998, 'epoch': 0.39, 'steps': 191}
{'loss': 0.3386, 'learning_rate': 0.00020899999999999998, 'epoch': 0.39, 'steps': 192}
{'loss': 0.3329, 'learning_rate': 0.000208, 'epoch': 0.39, 'steps': 193}
{'loss': 0.3285, 'learning_rate': 0.00020699999999999996, 'epoch': 0.39, 'steps': 194}
{'loss': 0.3317, 'learning_rate': 0.00020599999999999997, 'epoch': 0.4, 'steps': 195}
{'loss': 0.305, 'learning_rate': 0.000205, 'epoch': 0.4, 'steps': 196}
{'loss': 0.319, 'learning_rate': 0.000204, 'epoch': 0.4, 'steps': 197}
{'loss': 0.3044, 'learning_rate': 0.00020299999999999997, 'epoch': 0.4, 'steps': 198}
{'loss': 0.304, 'learning_rate': 0.00020199999999999998, 'epoch': 0.41, 'steps': 199}
{'loss': 0.3488, 'learning_rate': 0.000201, 'epoch': 0.41, 'steps': 200}
{'loss': 0.6518, 'learning_rate': 0.00019999999999999998, 'epoch': 0.41, 'steps': 201}
{'loss': 0.6426, 'learning_rate': 0.00019899999999999999, 'epoch': 0.41, 'steps': 202}
{'loss': 0.6387, 'learning_rate': 0.000198, 'epoch': 0.41, 'steps': 203}
{'loss': 0.6068, 'learning_rate': 0.00019699999999999996, 'epoch': 0.42, 'steps': 204}
{'loss': 0.5704, 'learning_rate': 0.00019599999999999997, 'epoch': 0.42, 'steps': 205}
{'loss': 0.544, 'learning_rate': 0.000195, 'epoch': 0.42, 'steps': 206}
{'loss': 0.5449, 'learning_rate': 0.00019399999999999997, 'epoch': 0.42, 'steps': 207}
{'loss': 0.5487, 'learning_rate': 0.00019299999999999997, 'epoch': 0.42, 'steps': 208}
{'loss': 0.5376, 'learning_rate': 0.00019199999999999998, 'epoch': 0.43, 'steps': 209}
{'loss': 0.5211, 'learning_rate': 0.000191, 'epoch': 0.43, 'steps': 210}
{'loss': 0.5355, 'learning_rate': 0.00018999999999999998, 'epoch': 0.43, 'steps': 211}
{'loss': 0.5207, 'learning_rate': 0.00018899999999999999, 'epoch': 0.43, 'steps': 212}
{'loss': 0.494, 'learning_rate': 0.000188, 'epoch': 0.43, 'steps': 213}
{'loss': 0.5062, 'learning_rate': 0.00018699999999999996, 'epoch': 0.44, 'steps': 214}
{'loss': 0.5102, 'learning_rate': 0.000186, 'epoch': 0.44, 'steps': 215}
{'loss': 0.51, 'learning_rate': 0.000185, 'epoch': 0.44, 'steps': 216}
{'loss': 0.4878, 'learning_rate': 0.00018399999999999997, 'epoch': 0.44, 'steps': 217}
{'loss': 0.4795, 'learning_rate': 0.00018299999999999998, 'epoch': 0.44, 'steps': 218}
{'loss': 0.4883, 'learning_rate': 0.00018199999999999998, 'epoch': 0.45, 'steps': 219}
{'loss': 0.4689, 'learning_rate': 0.000181, 'epoch': 0.45, 'steps': 220}
{'loss': 0.4588, 'learning_rate': 0.00017999999999999998, 'epoch': 0.45, 'steps': 221}
{'loss': 0.4605, 'learning_rate': 0.000179, 'epoch': 0.45, 'steps': 222}
{'loss': 0.4768, 'learning_rate': 0.000178, 'epoch': 0.45, 'steps': 223}
{'loss': 0.4395, 'learning_rate': 0.00017699999999999997, 'epoch': 0.46, 'steps': 224}
{'loss': 0.453, 'learning_rate': 0.000176, 'epoch': 0.46, 'steps': 225}
{'loss': 0.44, 'learning_rate': 0.000175, 'epoch': 0.46, 'steps': 226}
{'loss': 0.4499, 'learning_rate': 0.00017399999999999997, 'epoch': 0.46, 'steps': 227}
{'loss': 0.4495, 'learning_rate': 0.00017299999999999998, 'epoch': 0.46, 'steps': 228}
{'loss': 0.4193, 'learning_rate': 0.000172, 'epoch': 0.47, 'steps': 229}
{'loss': 0.4016, 'learning_rate': 0.00017099999999999998, 'epoch': 0.47, 'steps': 230}
{'loss': 0.4087, 'learning_rate': 0.00016999999999999999, 'epoch': 0.47, 'steps': 231}
{'loss': 0.4076, 'learning_rate': 0.000169, 'epoch': 0.47, 'steps': 232}
{'loss': 0.4046, 'learning_rate': 0.000168, 'epoch': 0.47, 'steps': 233}
{'loss': 0.3799, 'learning_rate': 0.00016699999999999997, 'epoch': 0.48, 'steps': 234}
{'loss': 0.373, 'learning_rate': 0.000166, 'epoch': 0.48, 'steps': 235}
{'loss': 0.3747, 'learning_rate': 0.000165, 'epoch': 0.48, 'steps': 236}
{'loss': 0.3751, 'learning_rate': 0.00016399999999999997, 'epoch': 0.48, 'steps': 237}
{'loss': 0.3693, 'learning_rate': 0.00016299999999999998, 'epoch': 0.48, 'steps': 238}
{'loss': 0.3575, 'learning_rate': 0.000162, 'epoch': 0.49, 'steps': 239}
{'loss': 0.3567, 'learning_rate': 0.00016099999999999998, 'epoch': 0.49, 'steps': 240}
{'loss': 0.3529, 'learning_rate': 0.00015999999999999999, 'epoch': 0.49, 'steps': 241}
{'loss': 0.3448, 'learning_rate': 0.000159, 'epoch': 0.49, 'steps': 242}
{'loss': 0.3333, 'learning_rate': 0.00015799999999999996, 'epoch': 0.49, 'steps': 243}
{'loss': 0.3239, 'learning_rate': 0.000157, 'epoch': 0.5, 'steps': 244}
{'loss': 0.3212, 'learning_rate': 0.000156, 'epoch': 0.5, 'steps': 245}
{'loss': 0.3223, 'learning_rate': 0.000155, 'epoch': 0.5, 'steps': 246}
{'loss': 0.3136, 'learning_rate': 0.00015399999999999998, 'epoch': 0.5, 'steps': 247}
{'loss': 0.3116, 'learning_rate': 0.00015299999999999998, 'epoch': 0.5, 'steps': 248}
{'loss': 0.2994, 'learning_rate': 0.000152, 'epoch': 0.51, 'steps': 249}
{'loss': 0.3358, 'learning_rate': 0.00015099999999999998, 'epoch': 0.51, 'steps': 250}
{'loss': 0.6204, 'learning_rate': 0.00015, 'epoch': 0.51, 'steps': 251}
{'loss': 0.6286, 'learning_rate': 0.000149, 'epoch': 0.51, 'steps': 252}
{'loss': 0.6038, 'learning_rate': 0.000148, 'epoch': 0.52, 'steps': 253}
{'loss': 0.5675, 'learning_rate': 0.000147, 'epoch': 0.52, 'steps': 254}
{'loss': 0.5583, 'learning_rate': 0.000146, 'epoch': 0.52, 'steps': 255}
{'loss': 0.5595, 'learning_rate': 0.000145, 'epoch': 0.52, 'steps': 256}
{'loss': 0.5512, 'learning_rate': 0.00014399999999999998, 'epoch': 0.52, 'steps': 257}
{'loss': 0.5251, 'learning_rate': 0.00014299999999999998, 'epoch': 0.53, 'steps': 258}
{'loss': 0.5196, 'learning_rate': 0.00014199999999999998, 'epoch': 0.53, 'steps': 259}
{'loss': 0.5126, 'learning_rate': 0.00014099999999999998, 'epoch': 0.53, 'steps': 260}
{'loss': 0.5139, 'learning_rate': 0.00014, 'epoch': 0.53, 'steps': 261}
{'loss': 0.5019, 'learning_rate': 0.000139, 'epoch': 0.53, 'steps': 262}
{'loss': 0.5099, 'learning_rate': 0.000138, 'epoch': 0.54, 'steps': 263}
{'loss': 0.487, 'learning_rate': 0.000137, 'epoch': 0.54, 'steps': 264}
{'loss': 0.5044, 'learning_rate': 0.00013599999999999997, 'epoch': 0.54, 'steps': 265}
{'loss': 0.4874, 'learning_rate': 0.000135, 'epoch': 0.54, 'steps': 266}
{'loss': 0.4647, 'learning_rate': 0.00013399999999999998, 'epoch': 0.54, 'steps': 267}
{'loss': 0.4812, 'learning_rate': 0.000133, 'epoch': 0.55, 'steps': 268}
{'loss': 0.4711, 'learning_rate': 0.00013199999999999998, 'epoch': 0.55, 'steps': 269}
{'loss': 0.4674, 'learning_rate': 0.00013099999999999999, 'epoch': 0.55, 'steps': 270}
{'loss': 0.448, 'learning_rate': 0.00013, 'epoch': 0.55, 'steps': 271}
{'loss': 0.4438, 'learning_rate': 0.000129, 'epoch': 0.55, 'steps': 272}
{'loss': 0.4552, 'learning_rate': 0.000128, 'epoch': 0.56, 'steps': 273}
{'loss': 0.4388, 'learning_rate': 0.000127, 'epoch': 0.56, 'steps': 274}
{'loss': 0.4375, 'learning_rate': 0.00012599999999999997, 'epoch': 0.56, 'steps': 275}
{'loss': 0.4355, 'learning_rate': 0.000125, 'epoch': 0.56, 'steps': 276}
{'loss': 0.43, 'learning_rate': 0.00012399999999999998, 'epoch': 0.56, 'steps': 277}
{'loss': 0.4165, 'learning_rate': 0.00012299999999999998, 'epoch': 0.57, 'steps': 278}
{'loss': 0.4249, 'learning_rate': 0.000122, 'epoch': 0.57, 'steps': 279}
{'loss': 0.4158, 'learning_rate': 0.00012099999999999999, 'epoch': 0.57, 'steps': 280}
{'loss': 0.3941, 'learning_rate': 0.00011999999999999999, 'epoch': 0.57, 'steps': 281}
{'loss': 0.3802, 'learning_rate': 0.00011899999999999999, 'epoch': 0.57, 'steps': 282}
{'loss': 0.3938, 'learning_rate': 0.00011799999999999998, 'epoch': 0.58, 'steps': 283}
{'loss': 0.3828, 'learning_rate': 0.000117, 'epoch': 0.58, 'steps': 284}
{'loss': 0.3826, 'learning_rate': 0.00011599999999999999, 'epoch': 0.58, 'steps': 285}
{'loss': 0.3624, 'learning_rate': 0.000115, 'epoch': 0.58, 'steps': 286}
{'loss': 0.3672, 'learning_rate': 0.00011399999999999999, 'epoch': 0.58, 'steps': 287}
{'loss': 0.3484, 'learning_rate': 0.00011299999999999998, 'epoch': 0.59, 'steps': 288}
{'loss': 0.3488, 'learning_rate': 0.000112, 'epoch': 0.59, 'steps': 289}
{'loss': 0.3505, 'learning_rate': 0.00011099999999999999, 'epoch': 0.59, 'steps': 290}
{'loss': 0.3341, 'learning_rate': 0.00010999999999999998, 'epoch': 0.59, 'steps': 291}
{'loss': 0.3318, 'learning_rate': 0.00010899999999999999, 'epoch': 0.59, 'steps': 292}
